"y4_hhid","qx_type","interview_status","hh_r0a","hh_r01","hh_r01_specify","hh_r01_101","hh_r01_102","hh_r01_111","hh_r01_112","hh_r02a","hh_r02b","hh_r02c","hh_r03","hh_r04a","hh_r04b","hh_r04c","hh_r04d","hh_r04e","hh_r05a","hh_r05b","hh_r06","hh_r07a","hh_r07b"
"1257-008",2,2,1031,2,,,,,,,,,,,,,,,,,,,
"1257-008",2,2,1032,2,,,,,,,,,,,,,,,,,,,
"1257-008",2,2,1091,2,,,,,,,,,,,,,,,,,,,
"0345-001",2,2,101,2,,,,,,,,,,,,,,,,,,,
"0345-001",2,2,102,2,,,,,,,,,,,,,,,,,,,
"0345-001",2,2,104,2,,,,,,,,,,,,,,,,,,,
"0345-001",2,2,105,2,,,,,,,,,,,,,,,,,,,
"0345-001",2,2,106,2,,,,,,,,,,,,,,,,,,,
"0345-001",2,2,107,2,,,,,,,,,,,,,,,,,,,
"0345-001",2,2,108,2,,,,,,,,,,,,,,,,,,,
"0345-001",2,2,111,2,,,,,,,,,,,,,,,,,,,
"0345-001",2,2,112,2,,,,,,,,,,,,,,,,,,,
"0345-001",2,2,113,2,,,,,,,,,,,,,,,,,,,
"0345-001",2,2,1031,2,,,,,,,,,,,,,,,,,,,
"0345-001",2,2,1032,2,,,,,,,,,,,,,,,,,,,
"0345-001",2,2,1091,2,,,,,,,,,,,,,,,,,,,
"0581-002",2,2,101,2,,,,,,,,,,,,,,,,,,,
"0581-002",2,2,102,2,,,,,,,,,,,,,,,,,,,
"0581-002",2,2,104,2,,,,,,,,,,,,,,,,,,,
"0581-002",2,2,105,2,,,,,,,,,,,,,,,,,,,
"0581-002",2,2,106,2,,,,,,,,,,,,,,,,,,,
"0581-002",2,2,107,2,,,,,,,,,,,,,,,,,,,
"0581-002",2,2,108,2,,,,,,,,,,,,,,,,,,,
"0581-002",2,2,111,2,,,,,,,,,,,,,,,,,,,
"0581-002",2,2,112,2,,,,,,,,,,,,,,,,,,,
"0581-002",2,2,113,2,,,,,,,,,,,,,,,,,,,
"0581-002",2,2,1031,2,,,,,,,,,,,,,,,,,,,
"0581-002",2,2,1032,2,,,,,,,,,,,,,,,,,,,
"0581-002",2,2,1091,2,,,,,,,,,,,,,,,,,,,
"2150-001",1,1,101,1,,"NGO REDCROSS",,,,,,50,1,,,,,,1,2,3,3,2019
"2150-001",1,1,102,1,,,"NGO REDCROSS",,,,5000,,1,,,,,,1,2,1,3,2019
"2150-001",1,1,104,2,,,,,,,,,,,,,,,,,,,
"2150-001",1,1,105,2,,,,,,,,,,,,,,,,,,,
"2150-001",1,1,106,2,,,,,,,,,,,,,,,,,,,
"2150-001",1,1,107,2,,,,,,,,,,,,,,,,,,,
"2150-001",1,1,108,2,,,,,,,,,,,,,,,,,,,
"2150-001",1,1,111,2,,,,,,,,,,,,,,,,,,,
"2150-001",1,1,112,2,,,,,,,,,,,,,,,,,,,
"2150-001",1,1,113,2,,,,,,,,,,,,,,,,,,,
"2150-001",1,1,1031,2,,,,,,,,,,,,,,,,,,,
"2150-001",1,1,1032,2,,,,,,,,,,,,,,,,,,,
"2150-001",1,1,1091,2,,,,,,,,,,,,,,,,,,,
"2409-001",1,1,101,2,,,,,,,,,,,,,,,,,,,
"2409-001",1,1,102,2,,,,,,,,,,,,,,,,,,,
"2409-001",1,1,104,2,,,,,,,,,,,,,,,,,,,
"2409-001",1,1,105,1,,,,,,,,,2,3,,,,,,,9,5,2019
"2409-001",1,1,106,2,,,,,,,,,,,,,,,,,,,
"2409-001",1,1,107,2,,,,,,,,,,,,,,,,,,,
"2409-001",1,1,108,2,,,,,,,,,,,,,,,,,,,
"2409-001",1,1,111,2,,,,,,,,,,,,,,,,,,,
"2409-001",1,1,112,2,,,,,,,,,,,,,,,,,,,
"2409-001",1,1,113,2,,,,,,,,,,,,,,,,,,,
"2409-001",1,1,1031,2,,,,,,,,,,,,,,,,,,,
"2409-001",1,1,1032,2,,,,,,,,,,,,,,,,,,,
"2409-001",1,1,1091,2,,,,,,,,,,,,,,,,,,,
"1193-001",2,2,101,2,,,,,,,,,,,,,,,,,,,
"1193-001",2,2,102,2,,,,,,,,,,,,,,,,,,,
"1193-001",2,2,104,2,,,,,,,,,,,,,,,,,,,
"1193-001",2,2,105,2,,,,,,,,,,,,,,,,,,,
"1193-001",2,2,106,2,,,,,,,,,,,,,,,,,,,
"1193-001",2,2,107,2,,,,,,,,,,,,,,,,,,,
"1193-001",2,2,108,2,,,,,,,,,,,,,,,,,,,
"1193-001",2,2,111,2,,,,,,,,,,,,,,,,,,,
"1193-001",2,2,112,2,,,,,,,,,,,,,,,,,,,
"1193-001",2,2,113,2,,,,,,,,,,,,,,,,,,,
"1193-001",2,2,1031,2,,,,,,,,,,,,,,,,,,,
"1193-001",2,2,1032,2,,,,,,,,,,,,,,,,,,,
"1193-001",2,2,1091,2,,,,,,,,,,,,,,,,,,,
"2005-002",1,1,101,1,,"ADRA",,,,,,75,2,3,,,,,3,,3,4,2019
"2005-002",1,1,102,2,,,,,,,,,,,,,,,,,,,
"2005-002",1,1,104,2,,,,,,,,,,,,,,,,,,,
"2005-002",1,1,105,2,,,,,,,,,,,,,,,,,,,
"2005-002",1,1,106,2,,,,,,,,,,,,,,,,,,,
"2005-002",1,1,107,2,,,,,,,,,,,,,,,,,,,
"2005-002",1,1,108,2,,,,,,,,,,,,,,,,,,,
"2005-002",1,1,111,1,,,,"GOVERNMENT",,210000,,,2,3,,,,,3,,7,1,2019
"2005-002",1,1,112,2,,,,,,,,,,,,,,,,,,,
"2005-002",1,1,113,2,,,,,,,,,,,,,,,,,,,
"2005-002",1,1,1031,2,,,,,,,,,,,,,,,,,,,
"2005-002",1,1,1032,2,,,,,,,,,,,,,,,,,,,
"2005-002",1,1,1091,2,,,,,,,,,,,,,,,,,,,
"0045-001",2,2,101,2,,,,,,,,,,,,,,,,,,,
"0045-001",2,2,102,2,,,,,,,,,,,,,,,,,,,
"0045-001",2,2,104,2,,,,,,,,,,,,,,,,,,,
"0045-001",2,2,105,2,,,,,,,,,,,,,,,,,,,
"0045-001",2,2,106,2,,,,,,,,,,,,,,,,,,,
"0045-001",2,2,107,2,,,,,,,,,,,,,,,,,,,
"0045-001",2,2,108,2,,,,,,,,,,,,,,,,,,,
"0045-001",2,2,111,2,,,,,,,,,,,,,,,,,,,
"0045-001",2,2,112,2,,,,,,,,,,,,,,,,,,,
"0045-001",2,2,113,2,,,,,,,,,,,,,,,,,,,
"0045-001",2,2,1031,2,,,,,,,,,,,,,,,,,,,
"0045-001",2,2,1032,2,,,,,,,,,,,,,,,,,,,
"0045-001",2,2,1091,2,,,,,,,,,,,,,,,,,,,
"2343-001",2,2,101,2,,,,,,,,,,,,,,,,,,,
"2343-001",2,2,102,2,,,,,,,,,,,,,,,,,,,
"2343-001",2,2,104,2,,,,,,,,,,,,,,,,,,,
"2343-001",2,2,105,2,,,,,,,,,,,,,,,,,,,
"2343-001",2,2,106,2,,,,,,,,,,,,,,,,,,,
"2343-001",2,2,107,2,,,,,,,,,,,,,,,,,,,
"2343-001",2,2,108,2,,,,,,,,,,,,,,,,,,,
"2343-001",2,2,111,2,,,,,,,,,,,,,,,,,,,
"2343-001",2,2,112,2,,,,,,,,,,,,,,,,,,,
"2343-001",2,2,113,2,,,,,,,,,,,,,,,,,,,
"2343-001",2,2,1031,1,,,,,,35000,0,,2,1,,,,,1,,2,3,2019
"2343-001",2,2,1032,2,,,,,,,,,,,,,,,,,,,
"2343-001",2,2,1091,2,,,,,,,,,,,,,,,,,,,
"1721-003",2,2,113,1,"CHARCOAL BURNER",,,,,0,1500,0,1,2,,,,,2,,,9,2019
"0689-004",2,2,101,2,,,,,,,,,,,,,,,,,,,
"0689-004",2,2,102,2,,,,,,,,,,,,,,,,,,,
"0689-004",2,2,104,2,,,,,,,,,,,,,,,,,,,
"0689-004",2,2,105,2,,,,,,,,,,,,,,,,,,,
"0689-004",2,2,106,2,,,,,,,,,,,,,,,,,,,
"0689-004",2,2,107,2,,,,,,,,,,,,,,,,,,,
"0689-004",2,2,108,2,,,,,,,,,,,,,,,,,,,
"0689-004",2,2,111,2,,,,,,,,,,,,,,,,,,,
"0689-004",2,2,112,2,,,,,,,,,,,,,,,,,,,
"0689-004",2,2,113,2,,,,,,,,,,,,,,,,,,,
"0689-004",2,2,1031,2,,,,,,,,,,,,,,,,,,,
"0689-004",2,2,1032,2,,,,,,,,,,,,,,,,,,,
"0689-004",2,2,1091,2,,,,,,,,,,,,,,,,,,,
"0365-005",2,2,101,2,,,,,,,,,,,,,,,,,,,
"0365-005",2,2,102,2,,,,,,,,,,,,,,,,,,,
"0365-005",2,2,104,2,,,,,,,,,,,,,,,,,,,
"0365-005",2,2,105,2,,,,,,,,,,,,,,,,,,,
"0365-005",2,2,106,2,,,,,,,,,,,,,,,,,,,
"0365-005",2,2,107,2,,,,,,,,,,,,,,,,,,,
"0365-005",2,2,108,2,,,,,,,,,,,,,,,,,,,
"0365-005",2,2,111,2,,,,,,,,,,,,,,,,,,,
"0365-005",2,2,112,2,,,,,,,,,,,,,,,,,,,
"0365-005",2,2,113,2,,,,,,,,,,,,,,,,,,,
"0365-005",2,2,1031,2,,,,,,,,,,,,,,,,,,,
"0365-005",2,2,1032,2,,,,,,,,,,,,,,,,,,,
"0365-005",2,2,1091,2,,,,,,,,,,,,,,,,,,,
"2388-007",1,1,101,2,,,,,,,,,,,,,,,,,,,
"2388-007",1,1,102,2,,,,,,,,,,,,,,,,,,,
"2388-007",1,1,104,2,,,,,,,,,,,,,,,,,,,
"2388-007",1,1,105,2,,,,,,,,,,,,,,,,,,,
"2388-007",1,1,106,2,,,,,,,,,,,,,,,,,,,
"2388-007",1,1,107,2,,,,,,,,,,,,,,,,,,,
"2388-007",1,1,108,2,,,,,,,,,,,,,,,,,,,
"2388-007",1,1,111,2,,,,,,,,,,,,,,,,,,,
"2388-007",1,1,112,2,,,,,,,,,,,,,,,,,,,
"2388-007",1,1,113,2,,,,,,,,,,,,,,,,,,,
"2388-007",1,1,1031,1,,,,,,21400,0,,2,1,,,,,1,2,1,3,2019
"2388-007",1,1,1032,2,,,,,,,,,,,,,,,,,,,
"2388-007",1,1,1091,2,,,,,,,,,,,,,,,,,,,
"1125-001",1,1,101,2,,,,,,,,,,,,,,,,,,,
"1125-001",1,1,102,2,,,,,,,,,,,,,,,,,,,
"1125-001",1,1,104,2,,,,,,,,,,,,,,,,,,,
"1125-001",1,1,105,2,,,,,,,,,,,,,,,,,,,
"1125-001",1,1,106,2,,,,,,,,,,,,,,,,,,,
"1125-001",1,1,107,2,,,,,,,,,,,,,,,,,,,
"1125-001",1,1,108,2,,,,,,,,,,,,,,,,,,,
"1125-001",1,1,111,2,,,,,,,,,,,,,,,,,,,
"1125-001",1,1,112,2,,,,,,,,,,,,,,,,,,,
"1125-001",1,1,113,2,,,,,,,,,,,,,,,,,,,
"1125-001",1,1,1031,2,,,,,,,,,,,,,,,,,,,
"1125-001",1,1,1032,2,,,,,,,,,,,,,,,,,,,
"1125-001",1,1,1091,2,,,,,,,,,,,,,,,,,,,
"2496-001",2,2,101,1,,"WORLD FOOD PROGRAMME",,,,,,10,2,2,,,,,1,2,1,6,2019
"2496-001",2,2,102,2,,,,,,,,,,,,,,,,,,,
"2496-001",2,2,104,2,,,,,,,,,,,,,,,,,,,
"2496-001",2,2,105,2,,,,,,,,,,,,,,,,,,,
"2496-001",2,2,106,2,,,,,,,,,,,,,,,,,,,
"2496-001",2,2,107,2,,,,,,,,,,,,,,,,,,,
"2496-001",2,2,108,2,,,,,,,,,,,,,,,,,,,
"2496-001",2,2,111,2,,,,,,,,,,,,,,,,,,,
"2496-001",2,2,112,2,,,,,,,,,,,,,,,,,,,
"2496-001",2,2,113,2,,,,,,,,,,,,,,,,,,,
"2496-001",2,2,1031,2,,,,,,,,,,,,,,,,,,,
"2496-001",2,2,1032,2,,,,,,,,,,,,,,,,,,,
"2496-001",2,2,1091,2,,,,,,,,,,,,,,,,,,,
"1706-005",1,1,101,1,,"WFP",,,,,,10,2,2,,,,,1,,3,3,2019
"1706-005",1,1,102,2,,,,,,,,,,,,,,,,,,,
"1706-005",1,1,104,2,,,,,,,,,,,,,,,,,,,
"1706-005",1,1,105,2,,,,,,,,,,,,,,,,,,,
"1706-005",1,1,106,2,,,,,,,,,,,,,,,,,,,
"1706-005",1,1,107,2,,,,,,,,,,,,,,,,,,,
"1706-005",1,1,108,2,,,,,,,,,,,,,,,,,,,
"1706-005",1,1,111,2,,,,,,,,,,,,,,,,,,,
"1706-005",1,1,112,2,,,,,,,,,,,,,,,,,,,
"1706-005",1,1,113,2,,,,,,,,,,,,,,,,,,,
"1706-005",1,1,1031,2,,,,,,,,,,,,,,,,,,,
"1706-005",1,1,1032,2,,,,,,,,,,,,,,,,,,,
"1706-005",1,1,1091,2,,,,,,,,,,,,,,,,,,,
"2394-001",2,2,101,2,,,,,,,,,,,,,,,,,,,
"2394-001",2,2,102,2,,,,,,,,,,,,,,,,,,,
"2394-001",2,2,104,2,,,,,,,,,,,,,,,,,,,
"2394-001",2,2,105,2,,,,,,,,,,,,,,,,,,,
"2394-001",2,2,106,2,,,,,,,,,,,,,,,,,,,
"2394-001",2,2,107,2,,,,,,,,,,,,,,,,,,,
"2394-001",2,2,108,2,,,,,,,,,,,,,,,,,,,
"2394-001",2,2,111,2,,,,,,,,,,,,,,,,,,,
"2394-001",2,2,112,2,,,,,,,,,,,,,,,,,,,
"2394-001",2,2,113,2,,,,,,,,,,,,,,,,,,,
"2394-001",2,2,1031,2,,,,,,,,,,,,,,,,,,,
"2394-001",2,2,1032,2,,,,,,,,,,,,,,,,,,,
"2394-001",2,2,1091,2,,,,,,,,,,,,,,,,,,,
"1926-006",1,1,101,1,,"WFP",,,,,,75,2,2,,,,,1,2,2,3,2019
"1926-006",1,1,102,2,,,,,,,,,,,,,,,,,,,
"1926-006",1,1,104,2,,,,,,,,,,,,,,,,,,,
"1926-006",1,1,105,2,,,,,,,,,,,,,,,,,,,
"1926-006",1,1,106,2,,,,,,,,,,,,,,,,,,,
"1926-006",1,1,107,2,,,,,,,,,,,,,,,,,,,
"1926-006",1,1,108,2,,,,,,,,,,,,,,,,,,,
"1926-006",1,1,111,2,,,,,,,,,,,,,,,,,,,
"1926-006",1,1,112,2,,,,,,,,,,,,,,,,,,,
"1926-006",1,1,113,2,,,,,,,,,,,,,,,,,,,
"1926-006",1,1,1031,2,,,,,,,,,,,,,,,,,,,
"1926-006",1,1,1032,2,,,,,,,,,,,,,,,,,,,
"1926-006",1,1,1091,2,,,,,,,,,,,,,,,,,,,
"1842-004",1,1,101,2,,,,,,,,,,,,,,,,,,,
"1842-004",1,1,102,2,,,,,,,,,,,,,,,,,,,
"1842-004",1,1,104,2,,,,,,,,,,,,,,,,,,,
"1842-004",1,1,105,2,,,,,,,,,,,,,,,,,,,
"1842-004",1,1,106,2,,,,,,,,,,,,,,,,,,,
"1842-004",1,1,107,2,,,,,,,,,,,,,,,,,,,
"1842-004",1,1,108,2,,,,,,,,,,,,,,,,,,,
"1842-004",1,1,111,2,,,,,,,,,,,,,,,,,,,
"1842-004",1,1,112,2,,,,,,,,,,,,,,,,,,,
"1842-004",1,1,113,2,,,,,,,,,,,,,,,,,,,
"1842-004",1,1,1031,2,,,,,,,,,,,,,,,,,,,
"1842-004",1,1,1032,2,,,,,,,,,,,,,,,,,,,
"1842-004",1,1,1091,2,,,,,,,,,,,,,,,,,,,
"0826-014",1,3,101,1,,"SELF AFRICA",,,,,,50,1,,,,,,1,,1,3,2019
"0826-014",1,3,102,2,,,,,,,,,,,,,,,,,,,
"0826-014",1,3,104,2,,,,,,,,,,,,,,,,,,,
"0826-014",1,3,105,2,,,,,,,,,,,,,,,,,,,
"0826-014",1,3,106,2,,,,,,,,,,,,,,,,,,,
"0826-014",1,3,107,2,,,,,,,,,,,,,,,,,,,
"0826-014",1,3,108,2,,,,,,,,,,,,,,,,,,,
"0826-014",1,3,111,2,,,,,,,,,,,,,,,,,,,
"0826-014",1,3,112,2,,,,,,,,,,,,,,,,,,,
"0826-014",1,3,113,2,,,,,,,,,,,,,,,,,,,
"0826-014",1,3,1031,2,,,,,,,,,,,,,,,,,,,
"0826-014",1,3,1032,2,,,,,,,,,,,,,,,,,,,
"0826-014",1,3,1091,2,,,,,,,,,,,,,,,,,,,
"0354-001",2,2,101,2,,,,,,,,,,,,,,,,,,,
"0354-001",2,2,102,2,,,,,,,,,,,,,,,,,,,
"0354-001",2,2,104,2,,,,,,,,,,,,,,,,,,,
"0354-001",2,2,105,2,,,,,,,,,,,,,,,,,,,
"0354-001",2,2,106,2,,,,,,,,,,,,,,,,,,,
"0354-001",2,2,107,2,,,,,,,,,,,,,,,,,,,
"0354-001",2,2,108,2,,,,,,,,,,,,,,,,,,,
"0354-001",2,2,111,2,,,,,,,,,,,,,,,,,,,
"0354-001",2,2,112,2,,,,,,,,,,,,,,,,,,,
"0354-001",2,2,113,2,,,,,,,,,,,,,,,,,,,
"0354-001",2,2,1031,2,,,,,,,,,,,,,,,,,,,
"0354-001",2,2,1032,2,,,,,,,,,,,,,,,,,,,
"0354-001",2,2,1091,2,,,,,,,,,,,,,,,,,,,
"1727-001",2,2,101,1,,"MALAWI GOVERNMENT",,,,,,50,1,,,,,,1,,1,9,2019
"1727-001",2,2,102,2,,,,,,,,,,,,,,,,,,,
"1727-001",2,2,104,2,,,,,,,,,,,,,,,,,,,
"1727-001",2,2,105,2,,,,,,,,,,,,,,,,,,,
"1727-001",2,2,106,2,,,,,,,,,,,,,,,,,,,
"1727-001",2,2,107,2,,,,,,,,,,,,,,,,,,,
"1727-001",2,2,108,2,,,,,,,,,,,,,,,,,,,
"1727-001",2,2,111,2,,,,,,,,,,,,,,,,,,,
"1727-001",2,2,112,2,,,,,,,,,,,,,,,,,,,
"1727-001",2,2,113,2,,,,,,,,,,,,,,,,,,,
"1727-001",2,2,1031,2,,,,,,,,,,,,,,,,,,,
"1727-001",2,2,1032,2,,,,,,,,,,,,,,,,,,,
"1727-001",2,2,1091,2,,,,,,,,,,,,,,,,,,,
"1307-004",2,2,101,2,,,,,,,,,,,,,,,,,,,
"1307-004",2,2,102,2,,,,,,,,,,,,,,,,,,,
"1307-004",2,2,104,2,,,,,,,,,,,,,,,,,,,
"1307-004",2,2,105,2,,,,,,,,,,,,,,,,,,,
"1307-004",2,2,106,2,,,,,,,,,,,,,,,,,,,
"1307-004",2,2,107,2,,,,,,,,,,,,,,,,,,,
"1307-004",2,2,108,2,,,,,,,,,,,,,,,,,,,
"1307-004",2,2,111,2,,,,,,,,,,,,,,,,,,,
"1307-004",2,2,112,2,,,,,,,,,,,,,,,,,,,
"1307-004",2,2,113,2,,,,,,,,,,,,,,,,,,,
"1307-004",2,2,1031,2,,,,,,,,,,,,,,,,,,,
"1307-004",2,2,1032,2,,,,,,,,,,,,,,,,,,,
"1307-004",2,2,1091,2,,,,,,,,,,,,,,,,,,,
"0151-001",2,2,101,2,,,,,,,,,,,,,,,,,,,
"0151-001",2,2,102,2,,,,,,,,,,,,,,,,,,,
"0151-001",2,2,104,2,,,,,,,,,,,,,,,,,,,
"0151-001",2,2,105,2,,,,,,,,,,,,,,,,,,,
"0151-001",2,2,106,2,,,,,,,,,,,,,,,,,,,
"0151-001",2,2,107,2,,,,,,,,,,,,,,,,,,,
"0151-001",2,2,108,2,,,,,,,,,,,,,,,,,,,
"0151-001",2,2,111,2,,,,,,,,,,,,,,,,,,,
"0151-001",2,2,112,2,,,,,,,,,,,,,,,,,,,
"0151-001",2,2,113,2,,,,,,,,,,,,,,,,,,,
"0151-001",2,2,1031,2,,,,,,,,,,,,,,,,,,,
"0151-001",2,2,1032,2,,,,,,,,,,,,,,,,,,,
"0151-001",2,2,1091,2,,,,,,,,,,,,,,,,,,,
"0954-001",1,1,101,2,,,,,,,,,,,,,,,,,,,
"0954-001",1,1,102,2,,,,,,,,,,,,,,,,,,,
"0954-001",1,1,104,2,,,,,,,,,,,,,,,,,,,
"0954-001",1,1,105,2,,,,,,,,,,,,,,,,,,,
"0954-001",1,1,106,2,,,,,,,,,,,,,,,,,,,
"0954-001",1,1,107,2,,,,,,,,,,,,,,,,,,,
"0954-001",1,1,108,2,,,,,,,,,,,,,,,,,,,
"0954-001",1,1,111,2,,,,,,,,,,,,,,,,,,,
"0954-001",1,1,112,2,,,,,,,,,,,,,,,,,,,
"0954-001",1,1,113,2,,,,,,,,,,,,,,,,,,,
"0954-001",1,1,1031,2,,,,,,,,,,,,,,,,,,,
"0954-001",1,1,1032,2,,,,,,,,,,,,,,,,,,,
"0954-001",1,1,1091,2,,,,,,,,,,,,,,,,,,,
"0089-001",1,1,101,2,,,,,,,,,,,,,,,,,,,
"0089-001",1,1,102,2,,,,,,,,,,,,,,,,,,,
"0089-001",1,1,104,2,,,,,,,,,,,,,,,,,,,
"0089-001",1,1,105,2,,,,,,,,,,,,,,,,,,,
"0089-001",1,1,106,2,,,,,,,,,,,,,,,,,,,
"0089-001",1,1,107,2,,,,,,,,,,,,,,,,,,,
"0089-001",1,1,108,2,,,,,,,,,,,,,,,,,,,
"0089-001",1,1,111,2,,,,,,,,,,,,,,,,,,,
"0089-001",1,1,112,2,,,,,,,,,,,,,,,,,,,
"0089-001",1,1,113,2,,,,,,,,,,,,,,,,,,,
"0089-001",1,1,1031,1,,,,,,21600,0,,2,1,,,,,1,,1,4,2019
"0089-001",1,1,1032,2,,,,,,,,,,,,,,,,,,,
"0089-001",1,1,1091,2,,,,,,,,,,,,,,,,,,,
"0032-004",2,2,101,2,,,,,,,,,,,,,,,,,,,
"0032-004",2,2,102,2,,,,,,,,,,,,,,,,,,,
"0032-004",2,2,104,2,,,,,,,,,,,,,,,,,,,
"0032-004",2,2,105,2,,,,,,,,,,,,,,,,,,,
"0032-004",2,2,106,2,,,,,,,,,,,,,,,,,,,
"0032-004",2,2,107,2,,,,,,,,,,,,,,,,,,,
"0032-004",2,2,108,2,,,,,,,,,,,,,,,,,,,
"0032-004",2,2,111,2,,,,,,,,,,,,,,,,,,,
"0032-004",2,2,112,2,,,,,,,,,,,,,,,,,,,
"0032-004",2,2,113,2,,,,,,,,,,,,,,,,,,,
"0032-004",2,2,1031,2,,,,,,,,,,,,,,,,,,,
"0032-004",2,2,1032,2,,,,,,,,,,,,,,,,,,,
"0032-004",2,2,1091,2,,,,,,,,,,,,,,,,,,,
"0366-001",2,2,101,2,,,,,,,,,,,,,,,,,,,
"0366-001",2,2,102,2,,,,,,,,,,,,,,,,,,,
"0366-001",2,2,104,2,,,,,,,,,,,,,,,,,,,
"0366-001",2,2,105,2,,,,,,,,,,,,,,,,,,,
"0366-001",2,2,106,2,,,,,,,,,,,,,,,,,,,
"0366-001",2,2,107,2,,,,,,,,,,,,,,,,,,,
"0366-001",2,2,108,2,,,,,,,,,,,,,,,,,,,
"0366-001",2,2,111,2,,,,,,,,,,,,,,,,,,,
"0366-001",2,2,112,2,,,,,,,,,,,,,,,,,,,
"0366-001",2,2,113,2,,,,,,,,,,,,,,,,,,,
"0366-001",2,2,1031,2,,,,,,,,,,,,,,,,,,,
"0366-001",2,2,1032,2,,,,,,,,,,,,,,,,,,,
"0366-001",2,2,1091,2,,,,,,,,,,,,,,,,,,,
"0392-001",2,2,101,2,,,,,,,,,,,,,,,,,,,
"0392-001",2,2,102,2,,,,,,,,,,,,,,,,,,,
"0392-001",2,2,104,2,,,,,,,,,,,,,,,,,,,
"0392-001",2,2,105,2,,,,,,,,,,,,,,,,,,,
"0392-001",2,2,106,2,,,,,,,,,,,,,,,,,,,
"0392-001",2,2,107,2,,,,,,,,,,,,,,,,,,,
"0392-001",2,2,108,2,,,,,,,,,,,,,,,,,,,
"0392-001",2,2,111,2,,,,,,,,,,,,,,,,,,,
"0392-001",2,2,112,2,,,,,,,,,,,,,,,,,,,
"0392-001",2,2,113,2,,,,,,,,,,,,,,,,,,,
"0392-001",2,2,1031,2,,,,,,,,,,,,,,,,,,,
"0392-001",2,2,1032,2,,,,,,,,,,,,,,,,,,,
"0392-001",2,2,1091,2,,,,,,,,,,,,,,,,,,,
"2281-003",2,4,101,2,,,,,,,,,,,,,,,,,,,
"2281-003",2,4,102,2,,,,,,,,,,,,,,,,,,,
"2281-003",2,4,104,2,,,,,,,,,,,,,,,,,,,
"2281-003",2,4,105,2,,,,,,,,,,,,,,,,,,,
"2281-003",2,4,106,2,,,,,,,,,,,,,,,,,,,
"2281-003",2,4,107,2,,,,,,,,,,,,,,,,,,,
"2281-003",2,4,108,2,,,,,,,,,,,,,,,,,,,
"2281-003",2,4,111,2,,,,,,,,,,,,,,,,,,,
"2281-003",2,4,112,2,,,,,,,,,,,,,,,,,,,
"2281-003",2,4,113,2,,,,,,,,,,,,,,,,,,,
"2281-003",2,4,1031,2,,,,,,,,,,,,,,,,,,,
"2281-003",2,4,1032,2,,,,,,,,,,,,,,,,,,,
"2281-003",2,4,1091,2,,,,,,,,,,,,,,,,,,,
"1795-001",2,2,101,1,,"WORLD FOOD PROGRAM",,,,,,300,1,,,,,,1,,6,3,2019
"1795-001",2,2,102,2,,,,,,,,,,,,,,,,,,,
"1795-001",2,2,104,2,,,,,,,,,,,,,,,,,,,
"1795-001",2,2,105,2,,,,,,,,,,,,,,,,,,,
"1795-001",2,2,106,2,,,,,,,,,,,,,,,,,,,
"1795-001",2,2,107,2,,,,,,,,,,,,,,,,,,,
"1795-001",2,2,108,2,,,,,,,,,,,,,,,,,,,
"1795-001",2,2,111,2,,,,,,,,,,,,,,,,,,,
"1795-001",2,2,112,2,,,,,,,,,,,,,,,,,,,
"1795-001",2,2,113,2,,,,,,,,,,,,,,,,,,,
"1795-001",2,2,1031,2,,,,,,,,,,,,,,,,,,,
"1795-001",2,2,1032,2,,,,,,,,,,,,,,,,,,,
"1795-001",2,2,1091,2,,,,,,,,,,,,,,,,,,,
"0607-004",2,4,101,2,,,,,,,,,,,,,,,,,,,
"0607-004",2,4,102,2,,,,,,,,,,,,,,,,,,,
"0607-004",2,4,104,2,,,,,,,,,,,,,,,,,,,
"0607-004",2,4,105,2,,,,,,,,,,,,,,,,,,,
"0607-004",2,4,106,2,,,,,,,,,,,,,,,,,,,
"0607-004",2,4,107,2,,,,,,,,,,,,,,,,,,,
"0607-004",2,4,108,2,,,,,,,,,,,,,,,,,,,
"0607-004",2,4,111,2,,,,,,,,,,,,,,,,,,,
"0607-004",2,4,112,2,,,,,,,,,,,,,,,,,,,
"0607-004",2,4,113,2,,,,,,,,,,,,,,,,,,,
"0607-004",2,4,1031,2,,,,,,,,,,,,,,,,,,,
"0607-004",2,4,1032,2,,,,,,,,,,,,,,,,,,,
"0607-004",2,4,1091,2,,,,,,,,,,,,,,,,,,,
"0449-006",1,1,101,2,,,,,,,,,,,,,,,,,,,
"0449-006",1,1,102,2,,,,,,,,,,,,,,,,,,,
"0449-006",1,1,104,2,,,,,,,,,,,,,,,,,,,
"0449-006",1,1,105,2,,,,,,,,,,,,,,,,,,,
"0449-006",1,1,106,2,,,,,,,,,,,,,,,,,,,
"0449-006",1,1,107,2,,,,,,,,,,,,,,,,,,,
"0449-006",1,1,108,2,,,,,,,,,,,,,,,,,,,
"0449-006",1,1,111,2,,,,,,,,,,,,,,,,,,,
"0449-006",1,1,112,2,,,,,,,,,,,,,,,,,,,
"0449-006",1,1,113,2,,,,,,,,,,,,,,,,,,,
"0449-006",1,1,1031,2,,,,,,,,,,,,,,,,,,,
"0449-006",1,1,1032,2,,,,,,,,,,,,,,,,,,,
"0449-006",1,1,1091,2,,,,,,,,,,,,,,,,,,,
"1470-003",2,2,101,1,,"WORLD FOOD PROGRAM",,,,,,100,1,,,,,,1,2,2,1,2019
